,ID,label,POS tags
8725,GO:0120221,maintenance of ciliary planar beating movement pattern,NOUN | ADP | ADJ | ADJ | NOUN | NOUN | NOUN
8726,GO:0000824,inositol tetrakisphosphate 3-kinase activity,NOUN | NOUN | NOUN | NOUN
8727,GO:0043810,ornithine-acyl [acyl carrier protein] N-acyltransferase activity,NOUN | NOUN | NOUN | X | NOUN | NOUN
8728,GO:0050402,"xylono-1,4-lactonase activity",NOUN | NOUN
8729,GO:1900459,positive regulation of brassinosteroid mediated signaling pathway,ADJ | NOUN | ADP | NOUN | VERB | NOUN | NOUN
8730,GO:0043069,negative regulation of programmed cell death,ADJ | NOUN | ADP | VERB | NOUN | NOUN
8731,GO:1903815,negative regulation of collecting lymphatic vessel constriction,ADJ | NOUN | ADP | VERB | ADJ | NOUN | NOUN
8732,GO:0099616,extrinsic component of matrix side of mitochondrial inner membrane,ADJ | NOUN | ADP | NOUN | NOUN | ADP | ADJ | ADJ | NOUN
8733,GO:0003156,regulation of animal organ formation,NOUN | ADP | NOUN | NOUN | NOUN
8734,GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,NOUN | NOUN | VERB | ADP | ADJ | NOUN
8735,GO:0009568,amyloplast starch grain,NOUN | NOUN | NOUN
8736,GO:0009190,cyclic nucleotide biosynthetic process,ADJ | NOUN | ADJ | NOUN
8737,GO:0016587,Isw1 complex,PROPN | NOUN
8738,GO:0030809,negative regulation of nucleotide biosynthetic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
8739,GO:0010370,perinucleolar chromocenter,ADJ | NOUN
8740,GO:0070079,histone H4-R3 demethylation,NOUN | NOUN | NOUN
8741,GO:0002844,negative regulation of tolerance induction to tumor cell,ADJ | NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN
8742,GO:0004298,threonine-type endopeptidase activity,ADJ | NOUN | NOUN
8743,GO:1901773,lincomycin catabolic process,NOUN | ADJ | NOUN
8744,GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,ADJ | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN | VERB | ADP | NOUN
8745,GO:1903783,negative regulation of sodium ion import across plasma membrane,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | ADP | NOUN | NOUN
8746,GO:0045702,positive regulation of spermatid nuclear differentiation,ADJ | NOUN | ADP | ADJ | ADJ | NOUN
8747,GO:0098755,maintenance of seed dormancy by absisic acid,NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN
8748,GO:0033977,2-haloacid dehalogenase (configuration-retaining) activity,NOUN | NOUN | NOUN | NOUN
8749,GO:1904819,parietal peritoneum development,ADJ | NOUN | NOUN
8750,GO:1990007,membrane stack,NOUN | NOUN
8751,GO:0034701,tripeptidase activity,NOUN | NOUN
8752,GO:0015203,polyamine transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN
8753,GO:1905791,negative regulation of mechanosensory behavior,ADJ | NOUN | ADP | ADJ | NOUN
8754,GO:0050393,vinylacetyl-CoA delta-isomerase activity,NOUN | NOUN | NOUN
8755,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",NOUN | ADP | ADJ | NOUN | NOUN | ADP | NOUN
8756,GO:0102137,7-oxateasterone synthase activity,NOUN | NOUN | NOUN
8757,GO:1901064,syringal lignin metabolic process,ADJ | NOUN | ADJ | NOUN
8758,GO:0060404,axonemal microtubule depolymerization,ADJ | NOUN | NOUN
8759,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",NOUN | NOUN | VERB | NOUN | ADJ | SCONJ | NOUN | NOUN
8760,GO:0071821,FANCM-MHF complex,PROPN | NOUN
8761,GO:0043754,dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity,NOUN | NOUN | NOUN
8762,GO:0033731,arogenate dehydrogenase [NAD(P)+] activity,NOUN | NOUN | NOUN | NOUN
8763,GO:0009851,auxin biosynthetic process,NOUN | ADJ | NOUN
8764,GO:0070156,mitochondrial phenylalanyl-tRNA aminoacylation,ADJ | NOUN | NOUN
8765,GO:0021554,optic nerve development,ADJ | NOUN | NOUN
8766,GO:0016784,3-mercaptopyruvate sulfurtransferase activity,NOUN | NOUN | NOUN
8767,GO:0034000,chondroitin-sulfate-ABC endolyase activity,NOUN | NOUN | NOUN
8768,GO:1900264,positive regulation of DNA-directed DNA polymerase activity,ADJ | NOUN | ADP | VERB | NOUN | NOUN | NOUN
8769,GO:0034803,"3-hydroxy-2-naphthoate 2,3-dioxygenase activity",NOUN | NOUN | NOUN
8770,GO:0072575,epithelial cell proliferation involved in liver morphogenesis,ADJ | NOUN | NOUN | ADJ | ADP | NOUN | NOUN
8771,GO:0106148,4-hydroxyindole-3- carbonyl nitrile biosynthesis,NOUN | NOUN | NOUN | NOUN
8772,GO:0075275,telium development,NOUN | NOUN
8773,GO:0048839,inner ear development,ADJ | NOUN | NOUN
8774,GO:0060640,positive regulation of dentin-containing tooth bud formation by mesenchymal-epithelial signaling,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | ADP | ADJ | NOUN
8775,GO:0120170,intraciliary transport particle B binding,ADJ | NOUN | NOUN | NOUN | NOUN
8776,GO:1901650,positive regulation of actomyosin contractile ring localization,ADJ | NOUN | ADP | NOUN | ADJ | NOUN | NOUN
8777,GO:0001657,ureteric bud development,ADJ | NOUN | NOUN
8778,GO:0061177,type Is terminal bouton,NOUN | AUX | ADJ | NOUN
8779,GO:0031532,actin cytoskeleton reorganization,NOUN | NOUN | NOUN
8780,GO:0070030,alphav-beta1 integrin-osteopontin complex,NOUN | NOUN | ADJ
8781,GO:0061153,trachea gland development,NOUN | NOUN | NOUN
8782,GO:2000352,negative regulation of endothelial cell apoptotic process,ADJ | NOUN | ADP | ADJ | NOUN | ADJ | NOUN
8783,GO:0014804,terminal cisterna lumen,ADJ | NOUN | NOUN
8784,GO:1901817,beta-zeacarotene catabolic process,NOUN | ADJ | NOUN
8785,GO:1904188,negative regulation of transformation of host cell by virus,ADJ | NOUN | ADP | NOUN | ADP | NOUN | NOUN | ADP | NOUN
8786,GO:0047811,D-alanine gamma-glutamyltransferase activity,NOUN | NOUN | NOUN
8787,GO:0004557,alpha-galactosidase activity,NOUN | NOUN
8788,GO:1990304,MUB1-RAD6-UBR2 ubiquitin ligase complex,NOUN | NOUN | NOUN | NOUN
8789,GO:1901843,positive regulation of high voltage-gated calcium channel activity,ADJ | NOUN | ADP | ADJ | VERB | NOUN | NOUN | NOUN
8790,GO:0031586,"negative regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NOUN
8791,GO:0050446,azobenzene reductase activity,NOUN | NOUN | NOUN
8792,GO:0032197,"transposition, RNA-mediated",NOUN | NOUN
8793,GO:1901886,2-hydroxybenzoyl-CoA catabolic process,NOUN | ADJ | NOUN
8794,GO:1900556,emericellamide catabolic process,NOUN | ADJ | NOUN
8795,GO:1905343,regulation of cohesin unloading,NOUN | ADP | NOUN | NOUN
8796,GO:1902283,negative regulation of primary amine oxidase activity,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
8797,GO:0070086,ubiquitin-dependent endocytosis,NOUN | NOUN
8798,GO:1904584,cellular response to polyamine macromolecule,ADJ | NOUN | ADP | NOUN | NOUN
8799,GO:0051223,regulation of protein transport,NOUN | ADP | NOUN | NOUN
8800,GO:0050395,vitexin beta-glucosyltransferase activity,NOUN | NOUN | NOUN
8801,GO:0048093,positive regulation of male pigmentation,ADJ | NOUN | ADP | ADJ | NOUN
8802,GO:0047948,glutarate-CoA ligase activity,NOUN | NOUN | NOUN
8803,GO:0003419,growth plate cartilage chondrocyte proliferation,NOUN | NOUN | NOUN | NOUN | NOUN
8804,GO:0032806,carboxy-terminal domain protein kinase complex,ADJ | NOUN | NOUN | NOUN | NOUN
8805,GO:0033577,protein glycosylation in endoplasmic reticulum,NOUN | NOUN | ADP | ADJ | NOUN
8806,GO:0034193,L-galactonate metabolic process,NOUN | ADJ | NOUN
8807,GO:1902961,positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | VERB | ADP | NOUN | NOUN | NOUN | ADJ | NOUN
8808,GO:0005822,inner plaque of spindle pole body,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
8809,GO:0006583,melanin biosynthetic process from tyrosine,NOUN | ADJ | NOUN | ADP | NOUN
8810,GO:0071215,cellular response to abscisic acid stimulus,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
8811,GO:0045486,naringenin 3-dioxygenase activity,NOUN | NOUN | NOUN
8812,GO:0003195,tricuspid valve formation,ADJ | NOUN | NOUN
8813,GO:0038155,interleukin-23-mediated signaling pathway,NOUN | NOUN | NOUN
8814,GO:0008134,transcription factor binding,ADJ | NOUN | NOUN
8815,GO:0031895,V1B vasopressin receptor binding,NOUN | NOUN | NOUN | VERB
8816,GO:0043470,regulation of carbohydrate catabolic process,NOUN | ADP | NOUN | ADJ | NOUN
8817,GO:0022883,zinc efflux transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN | NOUN
8818,GO:1902410,mitotic cytokinetic process,ADJ | ADJ | NOUN
8819,GO:0008688,3-(3-hydroxyphenyl)propionate hydroxylase activity,NOUN | NOUN | NOUN
8820,GO:0047067,hydrogen:quinone oxidoreductase activity,NOUN | NOUN | NOUN
8821,GO:2000746,regulation of defecation rhythm,NOUN | ADP | NOUN | NOUN
8822,GO:0071155,G-protein alpha(13)-synembrin complex,NOUN | NOUN | NOUN
8823,GO:0097246,catechin binding,NOUN | VERB
8824,GO:2001206,positive regulation of osteoclast development,ADJ | NOUN | ADP | NOUN | NOUN
8825,GO:0007566,embryo implantation,NOUN | NOUN
8826,GO:0046205,nor-spermidine catabolic process,ADJ | ADJ | NOUN
8827,GO:0033435,AUA codon-amino acid adaptor activity,NOUN | NOUN | NOUN | NOUN | NOUN
8828,GO:0052581,(-)-isopiperitenone reductase activity,NOUN | NOUN | NOUN
8829,GO:1904709,negative regulation of granulosa cell apoptotic process,ADJ | NOUN | ADP | NOUN | NOUN | ADJ | NOUN
8830,GO:0060196,positive regulation of antisense RNA transcription,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
8831,GO:0061308,cardiac neural crest cell development involved in heart development,ADJ | ADJ | NOUN | NOUN | NOUN | ADJ | ADP | NOUN | NOUN
8832,GO:0009840,chloroplastic endopeptidase Clp complex,ADJ | NOUN | NOUN | NOUN
8833,GO:1905348,endonuclease complex,NOUN | ADJ
8834,GO:0015768,maltose transport,ADJ | NOUN
8835,GO:0071171,site-specific DNA replication termination at RTS1 barrier,ADJ | NOUN | NOUN | NOUN | ADP | NOUN | NOUN
8836,GO:0003690,double-stranded DNA binding,ADJ | NOUN | VERB
8837,GO:0038192,gastric inhibitory peptide signaling pathway,ADJ | ADJ | NOUN | NOUN | NOUN
8838,GO:0019637,organophosphate metabolic process,NOUN | ADJ | NOUN
8839,GO:0005940,septin ring,NOUN | NOUN
8840,GO:0060237,regulation of fungal-type cell wall organization,NOUN | ADP | ADJ | NOUN | NOUN | NOUN
8841,GO:0005523,tropomyosin binding,NOUN | NOUN
8842,GO:0006660,phosphatidylserine catabolic process,NOUN | ADJ | NOUN
8843,GO:0006839,mitochondrial transport,ADJ | NOUN
8844,GO:1900305,positive regulation of laminaritriose transport,ADJ | NOUN | ADP | NOUN | NOUN
8845,GO:0042193,methylmercury catabolic process,NOUN | ADJ | NOUN
8846,GO:1905930,regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching,NOUN | ADP | ADJ | VERB | ADJ | NOUN | NOUN | NOUN | VERB | ADP | ADJ | NOUN
8847,GO:0006239,dCMP salvage,NOUN | NOUN
8848,GO:0062173,brexanolone metabolic process,NOUN | ADJ | NOUN
8849,GO:0047812,D-amino-acid N-acetyltransferase activity,NOUN | NOUN | NOUN
8850,GO:2000298,regulation of Rho-dependent protein serine/threonine kinase activity,NOUN | ADP | ADJ | NOUN | NOUN | NOUN | NOUN
8851,GO:0018967,tetrachloroethylene metabolic process,NOUN | ADJ | NOUN
8852,GO:0044490,positive regulation of voltage-gated sodium channel activity in another organism,ADJ | NOUN | ADP | VERB | NOUN | NOUN | NOUN | ADP | DET | NOUN
8853,GO:0047679,arginine racemase activity,NOUN | NOUN | NOUN
8854,GO:0072012,glomerulus vasculature development,NOUN | NOUN | NOUN
8855,GO:1901328,response to cytochalasin B,NOUN | ADP | NOUN | NOUN
8856,GO:1903316,positive regulation of nitrogen cycle metabolic process,ADJ | NOUN | ADP | NOUN | NOUN | ADJ | NOUN
8857,GO:0052679,terpentetriene synthase activity,NOUN | NOUN | NOUN
8858,GO:0030762,tetrahydrocolumbamine 2-O-methyltransferase activity,NOUN | NOUN | NOUN
8859,GO:0102581,cyanidin 3-O-glucoside-p-coumaroyltransferase activity,NOUN | NOUN | NOUN
8860,GO:0009800,cinnamic acid biosynthetic process,ADJ | NOUN | ADJ | NOUN
8861,GO:0000171,ribonuclease MRP activity,NOUN | NOUN | NOUN
8862,GO:0036236,acyl glucuronidation,NOUN | NOUN
8863,GO:1990839,response to endothelin,NOUN | ADP | PROPN
8864,GO:0010168,ER body,PROPN | NOUN
8865,GO:0002911,regulation of lymphocyte anergy,NOUN | ADP | NOUN | NOUN
8866,GO:0031404,chloride ion binding,NOUN | NOUN | NOUN
8867,GO:1900661,regulation of emericellamide A biosynthetic process,NOUN | ADP | NOUN | DET | ADJ | NOUN
8868,GO:0042164,interleukin-12 alpha subunit binding,NOUN | NOUN | NOUN | NOUN
8869,GO:0102786,stearoyl-[acp] desaturase activity,X | NOUN | NOUN
8870,GO:0019356,nicotinate nucleotide biosynthetic process from tryptophan,ADJ | NOUN | ADJ | NOUN | ADP | NOUN
8871,GO:0080042,ADP-glucose pyrophosphohydrolase activity,NOUN | NOUN | NOUN
8872,GO:0021569,rhombomere 3 development,NOUN | NUM | NOUN
8873,GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,NOUN | ADP | NOUN | NOUN | NUM | ADJ | NOUN | ADJ | NOUN | NOUN
8874,GO:0052151,positive regulation by symbiont of host apoptotic process,ADJ | NOUN | ADP | NOUN | ADP | NOUN | ADJ | NOUN
8875,GO:0045171,intercellular bridge,ADJ | NOUN
8876,GO:0060304,regulation of phosphatidylinositol dephosphorylation,NOUN | ADP | NOUN | NOUN
8877,GO:0051294,establishment of spindle orientation,NOUN | ADP | NOUN | NOUN
8878,GO:2000476,positive regulation of opioid receptor signaling pathway,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN
8879,GO:0010053,root epidermal cell differentiation,NOUN | ADJ | NOUN | NOUN
8880,GO:0070212,protein poly-ADP-ribosylation,NOUN | NOUN
8881,GO:0018488,aryl-aldehyde oxidase activity,NOUN | NOUN | NOUN
8882,GO:1900454,positive regulation of long-term synaptic depression,ADJ | NOUN | ADP | ADJ | ADJ | NOUN
8883,GO:0004133,glycogen debranching enzyme activity,NOUN | NOUN | NOUN | NOUN
8884,GO:0042386,hemocyte differentiation,NOUN | NOUN
8885,GO:0071667,DNA/RNA hybrid binding,NOUN | NOUN | NOUN
8886,GO:0075253,positive regulation of uredospore formation,ADJ | NOUN | ADP | NOUN | NOUN
8887,GO:0045088,regulation of innate immune response,NOUN | ADP | ADJ | ADJ | NOUN
8888,GO:0008499,"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity",NOUN | NOUN | NOUN
8889,GO:1901529,positive regulation of anion channel activity,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
8890,GO:0008882,[glutamate-ammonia-ligase] adenylyltransferase activity,NOUN | NOUN | NOUN
8891,GO:0030430,host cell cytoplasm,NOUN | NOUN | NOUN
8892,GO:0071375,cellular response to peptide hormone stimulus,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
8893,GO:0009191,ribonucleoside diphosphate catabolic process,NOUN | NOUN | ADJ | NOUN
8894,GO:0051450,myoblast proliferation,NOUN | NOUN
8895,GO:0016502,nucleotide receptor activity,NOUN | NOUN | NOUN
8896,GO:0003140,determination of left/right asymmetry in lateral mesoderm,NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN
8897,GO:0006696,ergosterol biosynthetic process,NOUN | ADJ | NOUN
8898,GO:0051190,prosthetic group catabolic process,ADJ | NOUN | ADJ | NOUN
8899,GO:1904099,negative regulation of protein O-linked glycosylation,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
8900,GO:0034026,L-amino-acid alpha-ligase activity,NOUN | NOUN | NOUN
8901,GO:0031470,carboxysome,PROPN
8902,GO:0034857,2-(methylthio)benzothiazole monooxygenase activity,NOUN | NOUN | NOUN
8903,GO:1903829,positive regulation of protein localization,ADJ | NOUN | ADP | NOUN | NOUN
8904,GO:1900029,positive regulation of ruffle assembly,ADJ | NOUN | ADP | NOUN | NOUN
8905,GO:0039631,DNA translocase activity involved in viral DNA genome packaging,NOUN | NOUN | NOUN | ADJ | ADP | ADJ | NOUN | NOUN | NOUN
8906,GO:1900094,regulation of transcription from RNA polymerase II promoter involved in determination of left/right symmetry,NOUN | ADP | NOUN | ADP | NOUN | NOUN | NUM | NOUN | VERB | ADP | NOUN | ADP | ADJ | NOUN
8907,GO:1901965,endoplasmic reticulum to chloroplast transport,ADJ | NOUN | ADP | NOUN | NOUN
8908,GO:0071521,Cdc42 GTPase complex,NOUN | NOUN | ADJ
8909,GO:0030263,apoptotic chromosome condensation,ADJ | NOUN | NOUN
8910,GO:0015537,xanthosine:proton symporter activity,NOUN | NOUN | NOUN
8911,GO:0007342,fusion of sperm to egg plasma membrane involved in single fertilization,NOUN | ADP | NOUN | ADP | NOUN | NOUN | NOUN | VERB | ADP | ADJ | NOUN
8912,GO:0018544,4-carboxy-4'-sulfoazobenzene reductase activity,NOUN | NOUN | NOUN
8913,GO:0004588,orotate phosphoribosyltransferase activity,NOUN | NOUN | NOUN
8914,GO:0038018,Wnt receptor catabolic process,ADJ | NOUN | ADJ | NOUN
8915,GO:0071247,cellular response to chromate,ADJ | NOUN | ADP | NOUN
8916,GO:0045140,inositol phosphoceramide synthase activity,NOUN | NOUN | NOUN | NOUN
8917,GO:0050579,vellosimine dehydrogenase activity,NOUN | NOUN | NOUN
8918,GO:1905313,transforming growth factor beta receptor signaling pathway involved in heart development,VERB | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN | VERB | ADP | NOUN | NOUN
8919,GO:0030968,endoplasmic reticulum unfolded protein response,ADJ | NOUN | VERB | NOUN | NOUN
8920,GO:0018355,protein-phosphoribosyl dephospho-coenzyme A linkage via O-(phosphoribosyl dephospho-coenzyme A)-L-serine,NOUN | NOUN | NOUN | NOUN | ADP | NOUN | NOUN | NOUN
8921,GO:0030771,N-benzoyl-4-hydroxyanthranilate 4-O-methyltransferase activity,NOUN | NOUN | NOUN
8922,GO:0120325,NuRD complex binding,NOUN | ADJ | NOUN
8923,GO:0035252,UDP-xylosyltransferase activity,NOUN | NOUN
8924,GO:0009389,dimethyl sulfoxide reductase activity,NOUN | NOUN | NOUN | NOUN
8925,GO:0000907,sulfonate dioxygenase activity,NOUN | NOUN | NOUN
8926,GO:0016615,malate dehydrogenase activity,NOUN | NOUN | NOUN
8927,GO:0035434,copper ion transmembrane transport,NOUN | NOUN | NOUN | NOUN
8928,GO:0042638,exogen,PROPN
8929,GO:0044706,multi-multicellular organism process,ADJ | NOUN | NOUN
8930,GO:0060396,growth hormone receptor signaling pathway,NOUN | NOUN | NOUN | NOUN | NOUN
8931,GO:0046904,calcium oxalate binding,NOUN | NOUN | VERB
8932,GO:0062236,ionocyte differentiation,NOUN | NOUN
8933,GO:0070347,regulation of brown fat cell proliferation,NOUN | ADP | ADJ | NOUN | NOUN | NOUN
8934,GO:0071231,cellular response to folic acid,ADJ | NOUN | ADP | NOUN | NOUN
8935,GO:1901337,thioester transport,ADJ | NOUN
8936,GO:0014054,positive regulation of gamma-aminobutyric acid secretion,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
8937,GO:1902834,regulation of proline import across plasma membrane,NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN
8938,GO:0003405,optic vesicle elongation,ADJ | NOUN | NOUN
8939,GO:0061632,RNA lariat debranching enzyme activator activity,NOUN | NOUN | NOUN | NOUN | NOUN | NOUN
8940,GO:0048448,stamen morphogenesis,NOUN | NOUN
8941,GO:0018621,"4-sulfobenzoate 3,4-dioxygenase activity",NOUN | NOUN | NOUN
8942,GO:0018463,6-hydroxyhexanoate dehydrogenase activity,NOUN | NOUN | NOUN
8943,GO:0010452,histone H3-K36 methylation,NOUN | NOUN | NOUN
8944,GO:0036255,response to methylamine,NOUN | ADP | NOUN
8945,GO:0010279,indole-3-acetic acid amido synthetase activity,NOUN | NOUN | NOUN | NOUN | NOUN
8946,GO:0020028,endocytic hemoglobin import into cell,ADJ | NOUN | NOUN | ADP | NOUN
8947,GO:0036197,zymosterol biosynthetic process,NOUN | ADJ | NOUN
8948,GO:0015131,oxaloacetate transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN
8949,GO:1903362,regulation of cellular protein catabolic process,NOUN | ADP | ADJ | NOUN | ADJ | NOUN
8950,GO:0045925,positive regulation of female receptivity,ADJ | NOUN | ADP | ADJ | NOUN
8951,GO:0048295,positive regulation of isotype switching to IgE isotypes,ADJ | NOUN | ADP | NOUN | ADP | ADP | NOUN | NOUN
8952,GO:0044280,subplasmalemmal coating,ADJ | NOUN
8953,GO:1904320,positive regulation of smooth muscle contraction involved in micturition,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | VERB | ADP | NOUN
8954,GO:0004058,aromatic-L-amino-acid decarboxylase activity,NOUN | NOUN | NOUN
8955,GO:0036122,BMP binding,NOUN | NOUN
8956,GO:0097356,perinucleolar compartment,ADJ | NOUN
8957,GO:0120211,proacrosomal vesicle fusion,ADJ | NOUN | NOUN
8958,GO:0006551,leucine metabolic process,ADJ | ADJ | NOUN
8959,GO:0052813,phosphatidylinositol bisphosphate kinase activity,NOUN | NOUN | NOUN | NOUN
8960,GO:0016517,interleukin-12 receptor activity,NOUN | NOUN | NOUN
